gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier
H4C6,304,106,41.185935974121094,0.01776082,5.3448360928474985,4.5249454122293826e-08,1.4046772207041004e-05,54,0,0,0.0,54,Tier 0: Core Bottleneck Transducer
H2BC7,191,127,29.95039939880371,0.017753419,5.343209291550728,4.565761310721915e-08,1.4046772207041004e-05,55,0,0,0.0,55,Tier 0: Core Bottleneck Transducer
PPDPFL,510,113,41.94924545288086,0.017559677,5.300623190099714,5.770403109553528e-08,1.743589125299201e-05,56,0,0,0.0,56,Tier 0: Core Bottleneck Transducer
H2BC3,274,128,40.002471923828125,0.017540636,5.296437820083256,5.9041761091010256e-08,1.7527116481069903e-05,57,0,0,0.0,57,Tier 0: Core Bottleneck Transducer
PRAMEF19,134,503,43.20137405395508,0.017512476,5.290248018094732,6.107530212666093e-08,1.7818192884228098e-05,58,0,0,0.0,58,Tier 0: Core Bottleneck Transducer
TAS2R20,183,375,41.93013000488281,0.017347824,5.254056140359846,7.439274773378119e-08,2.133558787124257e-05,59,0,0,0.0,59,Tier 0: Core Bottleneck Transducer
LCN8,488,159,31.23791122436523,0.017238297,5.229981195672451,8.476364134947481e-08,2.390475958790772e-05,60,0,0,0.0,60,Tier 0: Core Bottleneck Transducer
C9orf50,525,518,37.11100006103515,0.017202096,5.222023915069236,8.848905314008726e-08,2.454628308497404e-05,61,0,0,0.0,61,Tier 0: Core Bottleneck Transducer
PRAMEF26,136,420,41.468448638916016,0.017079199,5.1950101332871474,1.0235434478926929e-07,2.793448174482622e-05,62,0,0,0.0,62,Tier 0: Core Bottleneck Transducer
GSTM2,152,244,39.41672897338867,0.017014915,5.180879975935221,1.104207827479901e-07,2.9657620077440323e-05,63,0,0,0.0,63,Tier 0: Core Bottleneck Transducer
OR4C15,207,342,41.5694580078125,0.016886095,5.152564269537436,1.284742570459911e-07,3.396738911680024e-05,64,0,0,0.0,64,Tier 0: Core Bottleneck Transducer
SSU72L2,164,201,41.59041976928711,0.016628597,5.09596406952178,1.734854683579279e-07,4.51622709243769e-05,65,0,0,0.0,65,Tier 0: Core Bottleneck Transducer
LOC124903723,180,272,40.528812408447266,0.016604366,5.090637894380305,1.7843047065955076e-07,4.5745787788337246e-05,66,0,0,0.0,66,Tier 0: Core Bottleneck Transducer
OR6F1,327,319,41.537628173828125,0.016569246,5.082918226559391,1.8583987171648223e-07,4.693427566141188e-05,67,0,0,0.0,67,Tier 0: Core Bottleneck Transducer
NSFL1C,588,373,40.756202697753906,0.016463127,5.059592388589927,2.10076832784376e-07,5.227514834624156e-05,68,0,0,0.0,68,Tier 0: Core Bottleneck Transducer
C19orf18,406,232,39.28407287597656,0.01619148,4.999882120806671,2.8682687683283237e-07,7.033909540417908e-05,69,0,0,0.0,69,Tier 0: Core Bottleneck Transducer
SIRPD,299,200,40.96342086791992,0.015921386,4.940513215327681,3.895860567240904e-07,9.417408094040477e-05,70,0,0,0.0,70,Tier 0: Core Bottleneck Transducer
FAM240C,412,103,27.22524070739746,0.015761524,4.905374219394111,4.662469077602838e-07,0.00010992009875164406,71,0,0,0.0,71,Tier 0: Core Bottleneck Transducer
OR5K2,243,332,41.662506103515625,0.015758712,4.904756118428495,4.6771745819504596e-07,0.00010992009875164406,72,0,0,0.0,72,Tier 0: Core Bottleneck Transducer
C2orf78,311,1024,41.87446594238281,0.015532101,4.8549451376606925,6.02100388170475e-07,0.00013956357079770694,73,0,0,0.0,73,Tier 0: Core Bottleneck Transducer
TAS2R31,130,365,37.65655899047851,0.015202174,4.782424441614256,8.659674833264946e-07,0.00019701502456244256,74,0,0,0.0,74,Tier 0: Core Bottleneck Transducer
TAS2R5,382,319,41.835968017578125,0.015186081,4.77888706649347,8.813408051899391e-07,0.00019701502456244256,75,0,0,0.0,75,Tier 0: Core Bottleneck Transducer
PCDHGA4,396,1320,41.96136093139648,0.015182409,4.778079930381899,8.848851643960542e-07,0.00019701502456244256,76,0,0,0.0,76,Tier 0: Core Bottleneck Transducer
CCNP,560,348,41.715816497802734,0.015142773,4.769367608236404,9.24025752321508e-07,0.0002030576591562628,77,0,0,0.0,77,Tier 0: Core Bottleneck Transducer
MS4A3,511,173,41.05135345458984,0.015054432,4.749949522388813,1.017337150520335e-06,0.00022069694774300754,78,0,0,0.0,78,Tier 0: Core Bottleneck Transducer
PIWIL3,362,924,41.33301544189453,0.014847404,4.704443047741083,1.2727995618968045e-06,0.00027262077704880795,79,0,0,0.0,79,Tier 0: Core Bottleneck Transducer
CYP2A13,271,525,40.51618194580078,0.014828052,4.700189317340446,1.2996020719113723e-06,0.0002748820832351541,80,0,0,0.0,80,Tier 0: Core Bottleneck Transducer
SLC22A25,169,626,41.096282958984375,0.014795968,4.693136987546421,1.3452359923814123e-06,0.00027873346614475976,81,0,0,0.0,81,Tier 0: Core Bottleneck Transducer
PRAMEF8,149,520,42.79463195800781,0.014792158,4.692299517888172,1.3507561151155546e-06,0.00027873346614475976,82,0,0,0.0,82,Tier 0: Core Bottleneck Transducer
NLRP13,267,840,41.33687210083008,0.014620561,4.654581071445533,1.6232004260233182e-06,0.00033091776396072976,83,0,0,0.0,83,Tier 0: Core Bottleneck Transducer
TAS2R50,159,336,41.95597076416016,0.014540885,4.637067624597607,1.7669341009952669e-06,0.0003559320467016775,84,0,0,0.0,84,Tier 0: Core Bottleneck Transducer
FREM3,363,2191,41.79472732543945,0.014519797,4.63243230697211,1.8069725998243446e-06,0.000359715098372091,85,0,0,0.0,85,Tier 0: Core Bottleneck Transducer
CYP11B1,343,525,34.84522247314453,0.014346035,4.594237975539943,2.1716674746612467e-06,0.00042728820161329014,86,0,0,0.0,86,Tier 0: Core Bottleneck Transducer
PRAMEF18,128,493,41.5283203125,0.014309569,4.586222445734775,2.256688615798391e-06,0.00043891296629798365,87,0,0,0.0,87,Tier 0: Core Bottleneck Transducer
ARSF,213,606,41.672218322753906,0.0142763425,4.578918984947428,2.3369258448909187e-06,0.00044935366160680953,88,0,0,0.0,88,Tier 0: Core Bottleneck Transducer
PLA2G4C,115,556,41.2641487121582,0.014230497,4.568841763105636,2.452134293836816e-06,0.000466208588606885,89,0,0,0.0,89,Tier 0: Core Bottleneck Transducer
TRIM52,379,327,35.227447509765625,0.014206027,4.563463053778251,2.515833397235888e-06,0.00047300463238476073,90,0,0,0.0,90,Tier 0: Core Bottleneck Transducer
SPEGNB,461,260,33.22623062133789,0.0141314315,4.547066343045477,2.719942725477991e-06,0.0005057598995364076,91,0,0,0.0,91,Tier 0: Core Bottleneck Transducer
MYL5,413,181,27.894790649414062,0.013920222,4.500640739952611,3.387446454427512e-06,0.0006230324071235645,92,0,0,0.0,92,Tier 0: Core Bottleneck Transducer
TBL1Y,500,537,44.57788848876953,0.013902136,4.4966652868714885,3.4513761485236023e-06,0.0006279649011738481,93,0,0,0.0,93,Tier 0: Core Bottleneck Transducer
SLC22A9,193,564,41.30670166015625,0.013882757,4.492405621646502,3.5211565115270245e-06,0.0006338456311866891,94,0,0,0.0,94,Tier 0: Core Bottleneck Transducer
H2BC18,590,126,38.2817268371582,0.013799523,4.474110096834258,3.836510050263567e-06,0.0006833430164264191,95,0,0,0.0,95,Tier 0: Core Bottleneck Transducer
ADAR,565,1240,41.770145416259766,0.01378278,4.470429846312459,3.903127345032694e-06,0.0006879668521385232,96,0,0,0.0,96,Tier 0: Core Bottleneck Transducer
UGT2B28,102,531,47.8696403503418,0.013756918,4.464745163818597,4.008205433260724e-06,0.0006981241453837889,97,0,0,0.0,97,Tier 0: Core Bottleneck Transducer
BIRC2,548,632,41.25198745727539,0.013748432,4.4628798705062875,4.043269679546795e-06,0.0006981241453837889,98,0,0,0.0,98,Tier 0: Core Bottleneck Transducer
ADAM20,457,774,43.49506378173828,0.01371263,4.455010293418463,4.194458489082223e-06,0.0007169134554925283,99,0,0,0.0,99,Tier 0: Core Bottleneck Transducer
OR2T11,253,320,41.634979248046875,0.013671044,4.445869345069929,4.376857078591994e-06,0.0007364958707628721,100,0,0,0.0,100,Tier 0: Core Bottleneck Transducer
OR2T27,290,320,41.80997467041016,0.013666758,4.444927246656476,4.396080784058276e-06,0.0007364958707628721,101,0,0,0.0,101,Tier 0: Core Bottleneck Transducer
PVR,533,511,41.049468994140625,0.013624649,4.435671338562203,4.589289684798401e-06,0.0007613271642791544,102,0,0,0.0,102,Tier 0: Core Bottleneck Transducer
CYP2A6,250,526,40.44758605957031,0.0135531295,4.419950758188686,4.936169708913775e-06,0.0008109216276167959,103,0,0,0.0,103,Tier 0: Core Bottleneck Transducer
TUBA3D,162,457,31.6303653717041,0.013502975,4.40892638234233,5.194216390372873e-06,0.0008451089955913403,104,0,0,0.0,104,Tier 0: Core Bottleneck Transducer
LENG9,511,594,31.819976806640625,0.013457487,4.398927741971095,5.439351857033688e-06,0.0008765645025987337,105,0,0,0.0,105,Tier 0: Core Bottleneck Transducer
H4C13,261,103,8.498804092407227,0.013439416,4.39495558601461,5.539770219971837e-06,0.00088432501785041,106,0,0,0.0,106,Tier 0: Core Bottleneck Transducer
ABCB5,567,1281,42.00838088989258,0.013343463,4.373864319316997,6.103313139936548e-06,0.0009651790807557602,107,0,0,0.0,107,Tier 0: Core Bottleneck Transducer
TKTL2,552,652,41.72261047363281,0.013299521,4.364205502591864,6.379279909629204e-06,0.0009994795865818126,108,0,0,0.0,108,Tier 0: Core Bottleneck Transducer
CT83,441,95,37.53071975708008,0.013288593,4.361803437388364,6.449736813269444e-06,0.0010012476753883694,109,0,0,0.0,109,Tier 0: Core Bottleneck Transducer
CDH26,360,955,41.75476837158203,0.013244781,4.352173195743434,6.739735454732288e-06,0.001036755123904773,110,0,0,0.0,110,Tier 0: Core Bottleneck Transducer
CLEC4G,590,290,36.91455078125,0.013206634,4.343788168170416,7.002328152842374e-06,0.0010674449970652776,111,0,0,0.0,111,Tier 0: Core Bottleneck Transducer
MRGPRD,449,369,39.354026794433594,0.0131498035,4.3312963520514955,7.411700504834702e-06,0.0011197623593063213,112,0,0,0.0,112,Tier 0: Core Bottleneck Transducer
OVGP1,467,961,41.9375114440918,0.013136297,4.328327511122589,7.512296704272613e-06,0.001121736992795919,113,0,0,0.0,113,Tier 0: Core Bottleneck Transducer
PRAMEF15,137,516,42.702537536621094,0.013130303,4.3270099801169355,7.557355781498419e-06,0.001121736992795919,114,0,0,0.0,114,Tier 0: Core Bottleneck Transducer
LGALS9,501,365,41.97870635986328,0.013092854,4.318778378743774,7.844761678256487e-06,0.0011542714118067655,115,0,0,0.0,115,Tier 0: Core Bottleneck Transducer
PRAMEF5,117,520,42.62335968017578,0.013076037,4.315081862407091,7.977188483315645e-06,0.0011636379855705522,116,0,0,0.0,116,Tier 0: Core Bottleneck Transducer
AGAP4,167,184,41.14719009399414,0.013015467,4.301768073115724,8.47203080384481e-06,0.0012252584036910943,117,0,0,0.0,117,Tier 0: Core Bottleneck Transducer
DCAF5,221,918,41.48893737792969,0.012943664,4.285985177086536,9.096555946535072e-06,0.0013044307048416944,118,0,0,0.0,118,Tier 0: Core Bottleneck Transducer
OAZ3,173,196,36.58584976196289,0.0128920805,4.2746466951662585,9.57203126302615e-06,0.001361078495812315,119,0,0,0.0,119,Tier 0: Core Bottleneck Transducer
PRAMEF20,135,525,42.91194152832031,0.0128346365,4.262020026649612,1.012936414304604e-05,0.0014283247555373503,120,0,0,0.0,120,Tier 0: Core Bottleneck Transducer
TPSB2,176,294,36.51203918457031,0.012792148,4.252680701301977,1.0561332447955677e-05,0.0014769281516682482,121,0,0,0.0,121,Tier 0: Core Bottleneck Transducer
SNTG2,444,561,41.09938430786133,0.012738921,4.240980964425446,1.1127250608655637e-05,0.001543313176631656,122,0,0,0.0,122,Tier 0: Core Bottleneck Transducer
NLRP5,327,1237,42.9962043762207,0.012686479,4.229453777071676,1.1712970145343706e-05,0.0016113428278809825,123,0,0,0.0,123,Tier 0: Core Bottleneck Transducer
NUDT16,540,208,40.997901916503906,0.012677941,4.227577053727286,1.1811064571519526e-05,0.0016117340614087248,124,0,0,0.0,124,Tier 0: Core Bottleneck Transducer
TAS2R9,285,325,39.27061080932617,0.012586119,4.20739381515519,1.2916636133210645e-05,0.0017374158224873152,125,0,0,0.0,125,Tier 0: Core Bottleneck Transducer
ENSG00000283205,525,95,21.98684883117676,0.012584464,4.207030032403378,1.2937438309402618e-05,0.0017374158224873152,126,0,0,0.0,126,Tier 0: Core Bottleneck Transducer
KCNRG,533,294,41.53012466430664,0.012533554,4.195839591379382,1.3593130595956712e-05,0.001811097344993571,127,0,0,0.0,127,Tier 0: Core Bottleneck Transducer
NHLRC4,499,139,36.48545837402344,0.012419748,4.1708240869367,1.51750043972392e-05,0.001996545895432857,128,0,0,0.0,128,Tier 0: Core Bottleneck Transducer
ARR3,524,405,41.73348236083984,0.012416611,4.170134548270577,1.5220992879312013e-05,0.001996545895432857,129,0,0,0.0,129,Tier 0: Core Bottleneck Transducer
NLRP8,360,1137,41.52095031738281,0.01236215,4.158163567940429,1.6040814118440494e-05,0.0020878970438317815,130,0,0,0.0,130,Tier 0: Core Bottleneck Transducer
TAS2R46,105,373,38.793853759765625,0.0123518035,4.1558893212687575,1.620123325075398e-05,0.0020926799071451,131,0,0,0.0,131,Tier 0: Core Bottleneck Transducer
CST1,149,155,35.98487091064453,0.012169206,4.115752873520198,1.9295881337074844e-05,0.0024735273341260867,132,0,0,0.0,132,Tier 0: Core Bottleneck Transducer
IFNE,592,215,40.735897064208984,0.012034985,4.086249982444145,2.192007125730721e-05,0.0027887934266533484,133,0,0,0.0,133,Tier 0: Core Bottleneck Transducer
GSDMC,326,549,42.55055618286133,0.012005503,4.079769593870792,2.2540180372164952e-05,0.002846286508040322,134,0,0,0.0,134,Tier 0: Core Bottleneck Transducer
OR10G6,256,342,43.46223068237305,0.011974106,4.072868272385221,2.3218845557281613e-05,0.0029102673012945347,135,0,0,0.0,135,Tier 0: Core Bottleneck Transducer
DNMT3L,526,405,39.79368591308594,0.011827574,4.0406593212139725,2.6650570123098393e-05,0.00331584041950697,136,0,0,0.0,136,Tier 0: Core Bottleneck Transducer
ACSBG2,394,690,42.67718505859375,0.011796059,4.03373206234791,2.744895619203385e-05,0.0033902466257328813,137,0,0,0.0,137,Tier 0: Core Bottleneck Transducer
NSUN5,561,475,38.77233123779297,0.011756764,4.025094694835869,2.8476196474886954e-05,0.0034916356561707405,138,0,0,0.0,138,Tier 0: Core Bottleneck Transducer
HSD17B6,491,329,41.43135452270508,0.011711308,4.015103088330531,2.970990864938081e-05,0.003616700462274624,139,0,0,0.0,139,Tier 0: Core Bottleneck Transducer
PRAMEF11,140,549,42.400238037109375,0.011694825,4.011479987969138,3.0169646259937243e-05,0.0036354319127013626,140,0,0,0.0,140,Tier 0: Core Bottleneck Transducer
TARM1,364,316,33.98041534423828,0.011690426,4.010513051216741,3.029347554464229e-05,0.0036354319127013626,141,0,0,0.0,141,Tier 0: Core Bottleneck Transducer
FAM90A3,118,497,39.67323303222656,0.011649103,4.001429912453538,3.148042262150317e-05,0.003746073298210602,142,0,0,0.0,142,Tier 0: Core Bottleneck Transducer
TAS2R10,451,380,41.27459716796875,0.011643041,4.000097434482856,3.1658204695001245e-05,0.003746073298210602,143,0,0,0.0,143,Tier 0: Core Bottleneck Transducer
A1BG,581,529,39.82512283325195,0.011629121,3.9970377028180746,3.2070044228566416e-05,0.00376845290549703,144,0,0,0.0,144,Tier 0: Core Bottleneck Transducer
H2BC8,183,127,33.286834716796875,0.011602349,3.9911529947627917,3.287642165485061e-05,0.0038365650401498428,145,0,0,0.0,145,Tier 0: Core Bottleneck Transducer
RBM23,583,502,41.15858459472656,0.011576855,3.9855492017267324,3.366211218263723e-05,0.003901346577002771,146,0,0,0.0,146,Tier 0: Core Bottleneck Transducer
H3C4,136,172,28.80137634277344,0.011564143,3.982754998499527,3.40604856319123e-05,0.003920663111412163,147,0,0,0.0,147,Tier 0: Core Bottleneck Transducer
CES5A,523,603,42.67682266235352,0.011489792,3.966412030898365,3.648134368885569e-05,0.004170951463237345,148,0,0,0.0,148,Tier 0: Core Bottleneck Transducer
FAM90A14,144,497,39.99639892578125,0.011429328,3.9531215412877794,3.856911470231407e-05,0.004380053623341318,149,0,0,0.0,149,Tier 0: Core Bottleneck Transducer
ARSH,318,587,40.90179443359375,0.01140083,3.946857444090729,3.959183557607633e-05,0.004466222998551917,150,0,0,0.0,150,Tier 0: Core Bottleneck Transducer
REXO5,508,794,42.83685302734375,0.011363104,3.9385649558159046,4.0985201983044034e-05,0.004592785448709193,151,0,0,0.0,151,Tier 0: Core Bottleneck Transducer
SEBOX,602,213,41.56320571899414,0.011342618,3.934061962792577,4.176111834842839e-05,0.004648946602458927,152,0,0,0.0,152,Tier 0: Core Bottleneck Transducer
OR8D1,171,330,41.69001007080078,0.011301771,3.925083452784579,4.334983787898348e-05,0.004794265403596598,153,0,0,0.0,153,Tier 0: Core Bottleneck Transducer
PRXL2B,575,217,41.08283615112305,0.011252003,3.9141440328497477,4.5362735307761725e-05,0.00498430418274439,154,0,0,0.0,154,Tier 0: Core Bottleneck Transducer
LBHD1,528,294,45.403114318847656,0.011227621,3.908784666653577,4.638079942591973e-05,0.005063287142490243,155,0,0,0.0,155,Tier 0: Core Bottleneck Transducer
PHF11,630,372,41.264610290527344,0.011104771,3.881781215862024,5.1847074348227336e-05,0.005623745801579197,156,0,0,0.0,156,Tier 0: Core Bottleneck Transducer
HEATR9,675,600,41.223167419433594,0.011015788,3.8622220130798928,5.61801925707352e-05,0.0060319565805288045,157,0,0,0.0,157,Tier 0: Core Bottleneck Transducer
LRRC63,665,745,42.18881607055664,0.011009334,3.8608033702519835,5.650741289448577e-05,0.0060319565805288045,158,0,0,0.0,158,Tier 0: Core Bottleneck Transducer
MYH15,387,1932,42.484886169433594,0.0110059455,3.8600585497960838,5.66799300457467e-05,0.0060319565805288045,159,0,0,0.0,159,Tier 0: Core Bottleneck Transducer
TRABD2A,296,505,41.97870635986328,0.010945186,3.846703106830115,5.98589462384358e-05,0.0063304576831285765,160,0,0,0.0,160,Tier 0: Core Bottleneck Transducer
UGT1A6,555,574,41.826171875,0.010920833,3.8413501150749116,6.1179721009746e-05,0.00642995067829759,161,0,0,0.0,161,Tier 0: Core Bottleneck Transducer
MGAT4D,601,381,41.83369827270508,0.010905347,3.8379461635978416,6.203383673870676e-05,0.006456737491295978,162,0,0,0.0,162,Tier 0: Core Bottleneck Transducer
