gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier
CTSV,151,335,41.36888122558594,0.059306722,5.885345,3.972245491767037e-09,1.5825241283595606e-06,16,0,0,0.0,16,Tier 0: Core Bottleneck Transducer
OR5B2,125,328,43.734092712402344,0.05850943,5.7421083,9.350496083583599e-09,3.5596299646193476e-06,17,0,0,0.0,17,Tier 0: Core Bottleneck Transducer
OR5M10,175,319,43.483795166015625,0.057781532,5.6113377,2.007685771257275e-08,6.743855872040858e-06,18,0,0,0.0,18,Tier 0: Core Bottleneck Transducer
OR5B17,125,339,41.562625885009766,0.057737373,5.603404,2.101824947590391e-08,6.848579924177778e-06,19,0,0,0.0,19,Tier 0: Core Bottleneck Transducer
OR11H12,76,336,42.34613037109375,0.057015214,5.4736648,4.408226418502468e-08,1.258622112922763e-05,20,0,0,0.0,20,Tier 0: Core Bottleneck Transducer
H2BW1,118,179,40.32024383544922,0.056917462,5.4561033,4.866967896095075e-08,1.3234290004445194e-05,21,0,0,0.0,21,Tier 0: Core Bottleneck Transducer
HOPX,150,89,26.8596248626709,0.05688811,5.4508305,5.013514871360984e-08,1.341875588971351e-05,22,0,0,0.0,22,Tier 0: Core Bottleneck Transducer
IGSF5,91,430,42.28203582763672,0.056404337,5.3639183,8.143574735443413e-08,1.964895475956072e-05,23,0,0,0.0,23,Tier 0: Core Bottleneck Transducer
OR5T2,182,338,43.5170783996582,0.05572331,5.241568,1.592177039559943e-07,3.286215043939926e-05,24,0,0,0.0,24,Tier 0: Core Bottleneck Transducer
H2BC12,173,128,30.879257202148438,0.055509053,5.2030764,1.9601627679403494e-07,3.9975652830459676e-05,25,0,0,0.0,25,Tier 0: Core Bottleneck Transducer
MS4A18,150,504,41.74885559082031,0.05476849,5.0700307,3.977515599430503e-07,7.097793722275411e-05,26,0,0,0.0,26,Tier 0: Core Bottleneck Transducer
TRMT2B,299,505,43.77150344848633,0.054700147,5.0577526,4.242262776660842e-07,7.340828649189584e-05,27,0,0,0.0,27,Tier 0: Core Bottleneck Transducer
OR7C2,220,334,41.92683410644531,0.054069236,4.944406,7.637637021080364e-07,0.00011377422592011107,28,0,0,0.0,28,Tier 0: Core Bottleneck Transducer
CYP4F3,70,530,38.45825958251953,0.05380519,4.8969693,9.732602721088928e-07,0.00013666329279915935,29,0,0,0.0,29,Tier 0: Core Bottleneck Transducer
OR5T3,192,331,42.063663482666016,0.05342948,4.829471,1.3689617278652904e-06,0.00018465892409496294,30,0,0,0.0,30,Tier 0: Core Bottleneck Transducer
ARHGAP40,329,735,41.64915466308594,0.05339471,4.8232245,1.4125579617904987e-06,0.00018905101908932057,31,0,0,0.0,31,Tier 0: Core Bottleneck Transducer
KRBOX1,239,141,39.723960876464844,0.05295021,4.743368,2.1019377166588444e-06,0.0002549541892829697,32,0,0,0.0,32,Tier 0: Core Bottleneck Transducer
OR5AK2,171,334,42.67073059082031,0.052944116,4.7422733,2.113332256037692e-06,0.0002549541892829697,33,0,0,0.0,33,Tier 0: Core Bottleneck Transducer
DEPDC4,111,494,41.50355529785156,0.052841514,4.72384,2.314322537460125e-06,0.0002734252371670994,34,0,0,0.0,34,Tier 0: Core Bottleneck Transducer
KIAA1210,141,2020,42.32639694213867,0.052694052,4.697348,2.6356103365770023e-06,0.00030507189645878803,35,0,0,0.0,35,Tier 0: Core Bottleneck Transducer
LOC124902601,143,354,41.20492935180664,0.052468106,4.656756,3.2123089570122603e-06,0.0003620398996222173,36,0,0,0.0,36,Tier 0: Core Bottleneck Transducer
NLRP11,205,1030,39.688148498535156,0.05215502,4.6005087,4.21460436925937e-06,0.00044844961148933087,37,0,0,0.0,37,Tier 0: Core Bottleneck Transducer
OR1L6,175,322,41.91044235229492,0.051959172,4.5653234,4.987250044288463e-06,0.0005085510744565813,38,0,0,0.0,38,Tier 0: Core Bottleneck Transducer
OR2AG2,174,317,41.42439651489258,0.051944967,4.5627713,5.0482791339671795e-06,0.0005117282239289453,39,0,0,0.0,39,Tier 0: Core Bottleneck Transducer
GID4,265,302,41.563926696777344,0.051871344,4.549545,5.376208469283116e-06,0.0005284172814075119,40,0,0,0.0,40,Tier 0: Core Bottleneck Transducer
OR8J2,247,331,42.141117095947266,0.05169768,4.518345,6.232490882127948e-06,0.0005866417653941422,41,0,0,0.0,41,Tier 0: Core Bottleneck Transducer
TAS2R14,179,384,41.2608528137207,0.051606294,4.5019274,6.7339993573498e-06,0.000626957298862823,42,0,0,0.0,42,Tier 0: Core Bottleneck Transducer
OR1L4,184,331,42.03667068481445,0.051327035,4.451757,8.517053539814907e-06,0.0007599252301592144,43,0,0,0.0,43,Tier 0: Core Bottleneck Transducer
H2BC10,194,126,27.47334098815918,0.051204786,4.4297943,9.432300797134961e-06,0.0008329110564727784,44,0,0,0.0,44,Tier 0: Core Bottleneck Transducer
MOAP1,351,370,41.39531707763672,0.05116602,4.42283,9.741634487037512e-06,0.000851448675497141,45,0,0,0.0,45,Tier 0: Core Bottleneck Transducer
C9orf57,43,144,23.13958740234375,0.050958257,4.3855042,1.1571740086857077e-05,0.0009869529340497635,46,0,0,0.0,46,Tier 0: Core Bottleneck Transducer
OR5M1,165,333,43.2730712890625,0.05095739,4.3853483,1.1580032674333223e-05,0.0009869529340497635,47,0,0,0.0,47,Tier 0: Core Bottleneck Transducer
RWDD2B,306,319,42.0721549987793,0.050874043,4.370375,1.2403325300879481e-05,0.0010467062351200316,48,0,0,0.0,48,Tier 0: Core Bottleneck Transducer
TARP,227,87,38.832515716552734,0.050362226,4.2784247,1.8822060702393518e-05,0.0014855078196147026,49,0,0,0.0,49,Tier 0: Core Bottleneck Transducer
CLPSL1,126,91,43.33734130859375,0.050284192,4.2644053,2.0043537443586228e-05,0.0015536915834664057,50,0,0,0.0,50,Tier 0: Core Bottleneck Transducer
SLC9C1,226,1138,42.77495193481445,0.05013673,4.237913,2.25607021654517e-05,0.0017409341837673561,51,0,0,0.0,51,Tier 0: Core Bottleneck Transducer
PCDHB9,116,867,41.20690155029297,0.049721856,4.163379,3.135719669276645e-05,0.0023054941482565754,52,0,0,0.0,52,Tier 0: Core Bottleneck Transducer
OR10A3,197,327,42.693058013916016,0.049715567,4.1622496,3.151276672355147e-05,0.0023060443927777202,53,0,0,0.0,53,Tier 0: Core Bottleneck Transducer
IFNW1,95,217,40.97352600097656,0.04967754,4.1554174,3.246941737017403e-05,0.0023526913777956603,54,0,0,0.0,54,Tier 0: Core Bottleneck Transducer
KRTAP1-1,63,207,38.198509216308594,0.049578913,4.1376987,3.5080669130516074e-05,0.0025040289286452954,55,0,0,0.0,55,Tier 0: Core Bottleneck Transducer
NEK4,161,889,41.375587463378906,0.049509756,4.1252747,3.702925855616731e-05,0.0026212736707673643,56,0,0,0.0,56,Tier 0: Core Bottleneck Transducer
SLFN5,342,934,42.659549713134766,0.049361605,4.0986586,4.1555151524304664e-05,0.0028475252030514524,57,0,0,0.0,57,Tier 0: Core Bottleneck Transducer
OR56A3,226,316,40.61770248413086,0.049232267,4.0754223,4.59309197016428e-05,0.003110049744698983,58,0,0,0.0,58,Tier 0: Core Bottleneck Transducer
OR51I2,247,336,40.41972732543945,0.049004376,4.0344806,5.472321746113859e-05,0.003591813939949292,59,0,0,0.0,59,Tier 0: Core Bottleneck Transducer
MAP1LC3BP1,38,151,29.442493438720703,0.048956912,4.0259533,5.6744952663786105e-05,0.0037102968858141977,60,0,0,0.0,60,Tier 0: Core Bottleneck Transducer
OR2J3,87,353,41.73680114746094,0.048927035,4.020586,5.805354746347851e-05,0.00376710349089716,61,0,0,0.0,61,Tier 0: Core Bottleneck Transducer
OR2J2,108,328,41.97846984863281,0.04887124,4.0105624,6.057428315970558e-05,0.0039011204692064524,62,0,0,0.0,62,Tier 0: Core Bottleneck Transducer
OR4C11,233,348,40.37413024902344,0.048725277,3.9843392,6.766814844289543e-05,0.0042775758338569805,63,0,0,0.0,63,Tier 0: Core Bottleneck Transducer
DGLUCY,393,634,37.90330505371094,0.048519704,3.947407,7.90021882667649e-05,0.004903574228978078,64,0,0,0.0,64,Tier 0: Core Bottleneck Transducer
SSTR4,385,391,38.01694107055664,0.0484522,3.9352794,8.309997455882767e-05,0.00510245757766049,65,0,0,0.0,65,Tier 0: Core Bottleneck Transducer
HLA-DPB1,309,296,40.32793045043945,0.048434902,3.9321718,8.418185982225329e-05,0.005150426573625075,66,0,0,0.0,66,Tier 0: Core Bottleneck Transducer
H2BC8,183,127,33.286834716796875,0.048395384,3.9250724,8.670364536866233e-05,0.005267092726278562,67,0,0,0.0,67,Tier 0: Core Bottleneck Transducer
CYP3A5,90,502,44.814796447753906,0.048389487,3.924013,8.708606930330432e-05,0.005271630576801789,68,0,0,0.0,68,Tier 0: Core Bottleneck Transducer
GPR148,199,366,38.672691345214844,0.048118584,3.8753438,0.00010647426252017304,0.006244796274040052,69,0,0,0.0,69,Tier 0: Core Bottleneck Transducer
HMGN5,160,326,40.28534698486328,0.047880247,3.8325257,0.00012683432876240788,0.00719469829810864,70,0,0,0.0,70,Tier 0: Core Bottleneck Transducer
ADH7,342,380,40.92622756958008,0.04784897,3.8269064,0.00012976380641342646,0.00733658009131488,71,0,0,0.0,71,Tier 0: Core Bottleneck Transducer
OR13C2,140,321,41.24225616455078,0.047796685,3.8175132,0.00013480356199818344,0.007554470236475398,72,0,0,0.0,72,Tier 0: Core Bottleneck Transducer
KRTAP19-5,98,118,41.08671951293945,0.04779529,3.8172624,0.00013494062765521405,0.007554470236475398,73,0,0,0.0,73,Tier 0: Core Bottleneck Transducer
IQCN,71,1226,42.426734924316406,0.047786493,3.8156822,0.0001358072176157852,0.0075782196904756235,74,0,0,0.0,74,Tier 0: Core Bottleneck Transducer
PYDC5,113,120,37.270870208740234,0.047564596,3.7758174,0.00015948380038434897,0.008728808256818793,75,0,0,0.0,75,Tier 0: Core Bottleneck Transducer
OR8B3,116,322,43.752784729003906,0.047437645,3.75301,0.00017472385809767769,0.009353732540847865,76,0,0,0.0,76,Tier 0: Core Bottleneck Transducer
FPR3,261,355,40.86878204345703,0.04741062,3.7481546,0.000178140414533465,0.009478086544538088,77,0,0,0.0,77,Tier 0: Core Bottleneck Transducer
OR56B1,256,339,41.51834487915039,0.047250107,3.719318,0.00019976149470753661,0.010338713491948065,78,0,0,0.0,78,Tier 1: Primary Regulatory Effector
OR4S2,267,335,41.62010192871094,0.04673906,3.627506,0.0002861721073880017,0.014168827663768374,79,0,0,0.0,79,Tier 1: Primary Regulatory Effector
NLRP7,82,934,44.798095703125,0.046590604,3.600835,0.00031719673494488664,0.015416730310505333,80,0,0,0.0,80,Tier 1: Primary Regulatory Effector
CCDC166,185,643,42.602481842041016,0.04657936,3.5988154,0.00031966994307936993,0.015469677386702504,81,0,0,0.0,81,Tier 1: Primary Regulatory Effector
CST2,36,147,37.972530364990234,0.046574403,3.5979245,0.0003207667321533686,0.015479027854984105,82,0,0,0.0,82,Tier 1: Primary Regulatory Effector
KLRC1,199,219,42.17784118652344,0.046552844,3.5940516,0.00032557531591089097,0.015666940272105263,83,0,0,0.0,83,Tier 1: Primary Regulatory Effector
GYPC,92,128,31.03057098388672,0.04648811,3.5824218,0.00034042356656466006,0.01633556335803695,84,0,0,0.0,84,Tier 1: Primary Regulatory Effector
CX3CL1,115,673,41.3408088684082,0.04642667,3.5713835,0.0003551005270012958,0.016897853133497773,85,0,0,0.0,85,Tier 1: Primary Regulatory Effector
KRTAP19-6,32,83,39.29515838623047,0.046378244,3.5626836,0.0003670830315936754,0.017320364292948483,86,0,0,0.0,86,Tier 1: Primary Regulatory Effector
GPRIN1,329,1009,40.018184661865234,0.0461828,3.5275714,0.000419390571729552,0.019417260952810992,87,0,0,0.0,87,Tier 1: Primary Regulatory Effector
GLYATL1,119,320,42.592857360839844,0.046125136,3.5172117,0.00043610585155178904,0.020029301187489808,88,0,0,0.0,88,Tier 1: Primary Regulatory Effector
PYHIN1,149,582,41.753902435302734,0.045941047,3.4841392,0.0004937226271838918,0.02231652328835686,89,0,0,0.0,89,Tier 1: Primary Regulatory Effector
CST5,118,176,40.20714569091797,0.045919124,3.4802008,0.0005010381684891836,0.02258759174839001,90,0,0,0.0,90,Tier 1: Primary Regulatory Effector
SSX2B,65,221,41.73006820678711,0.045861896,3.4699194,0.0005206144836279703,0.023315900623206,91,0,0,0.0,91,Tier 1: Primary Regulatory Effector
LOC124903206,61,192,37.894466400146484,0.045777,3.4546676,0.000550971713338608,0.02421608454004753,92,0,0,0.0,92,Tier 1: Primary Regulatory Effector
PNMA8B,336,714,42.22686004638672,0.045661543,3.433925,0.0005949089670537761,0.02599843243519959,93,0,0,0.0,93,Tier 1: Primary Regulatory Effector
IFITM1,70,136,40.37232208251953,0.045593698,3.4217362,0.0006222264341164168,0.02705421584479273,94,0,0,0.0,94,Tier 1: Primary Regulatory Effector
OR10X1,169,330,41.516822814941406,0.04558202,3.4196382,0.0006270448236026426,0.027194695881359164,95,0,0,0.0,95,Tier 1: Primary Regulatory Effector
SPEM3,271,1585,42.077999114990234,0.045487884,3.4027264,0.0006671705120410747,0.02871682925069259,96,0,0,0.0,96,Tier 1: Primary Regulatory Effector
SIRPA,101,303,41.05718994140625,0.045449696,3.395866,0.0006841186328210814,0.029299090747144863,97,0,0,0.0,97,Tier 1: Primary Regulatory Effector
FGFBP1,642,273,39.9847526550293,0.045371693,3.3818521,0.0007199888433557345,0.030605778847461754,98,0,0,0.0,98,Tier 1: Primary Regulatory Effector
OR2F1,135,318,42.12892150878906,0.04519229,3.3496215,0.000809220462968575,0.033926977051332116,99,0,0,0.0,99,Tier 1: Primary Regulatory Effector
OR2F2,141,322,42.2226448059082,0.04518328,3.3480027,0.0008139622653725702,0.033926977051332116,100,0,0,0.0,100,Tier 1: Primary Regulatory Effector
MUC15,170,380,39.85184097290039,0.0451441,3.340964,0.0008348802387739649,0.034463453904666964,101,0,0,0.0,101,Tier 1: Primary Regulatory Effector
OR1A1,145,318,43.649810791015625,0.045120604,3.3367429,0.0008476632859861928,0.03482330875834405,102,0,0,0.0,102,Tier 1: Primary Regulatory Effector
CYP3A43,100,506,42.69158172607422,0.044902,3.2974696,0.0009756022957297972,0.03886754169336548,103,0,0,0.0,103,Tier 1: Primary Regulatory Effector
PNMA3,313,500,41.83588409423828,0.04483222,3.284933,0.0010200659269171545,0.040264399525386574,104,0,0,0.0,104,Tier 1: Primary Regulatory Effector
SAMD9,475,1622,41.97797775268555,0.044782963,3.276084,0.0010525726989132178,0.04145200667835019,105,0,0,0.0,105,Tier 1: Primary Regulatory Effector
INMT,205,265,36.907249450683594,0.044667196,3.255286,0.001132782382735082,0.04430523972291025,106,0,0,0.0,106,Tier 1: Primary Regulatory Effector
OR1A2,130,313,41.599578857421875,0.044585828,3.2406678,0.0011925005604506967,0.04623014433857992,107,0,0,0.0,107,Tier 1: Primary Regulatory Effector
NXPE1,286,574,40.95040512084961,0.044568073,3.237478,0.0012059122966914444,0.046528116114011565,108,0,0,0.0,108,Tier 1: Primary Regulatory Effector
OR5L1,222,332,44.97423553466797,0.044292554,3.18798,0.0014327047719705243,0.05442054423198903,109,0,0,0.0,109,Tier 2: Physiological Homeostasis Modifier
PCDHA13,283,989,41.2836799621582,0.044247672,3.1799166,0.0014731743401771842,0.055450648847198726,110,0,0,0.0,110,Tier 2: Physiological Homeostasis Modifier
OR12D2,123,308,41.67377853393555,0.044141673,3.1608732,0.001572969707966726,0.05857944362429997,111,0,0,0.0,111,Tier 2: Physiological Homeostasis Modifier
OR6C6,187,347,41.54310607910156,0.04397389,3.1307302,0.0017437230544827494,0.06369236598367586,112,0,0,0.0,112,Tier 2: Physiological Homeostasis Modifier
TRGV11,310,116,37.85014724731445,0.043959826,3.1282036,0.0017587828445297605,0.06410576363753048,113,0,0,0.0,113,Tier 2: Physiological Homeostasis Modifier
OR52N4,151,346,41.87340545654297,0.0439056,3.1184618,0.0018179767756925536,0.06598254267879054,114,0,0,0.0,114,Tier 2: Physiological Homeostasis Modifier
HHLA2,469,466,42.61268997192383,0.043900114,3.117476,0.001824068060992234,0.06602673360383132,115,0,0,0.0,115,Tier 2: Physiological Homeostasis Modifier
OR51B6,393,331,40.9029541015625,0.043897565,3.1170182,0.0018269027919103405,0.06602673360383132,116,0,0,0.0,116,Tier 2: Physiological Homeostasis Modifier
CENPVL3,192,289,39.257606506347656,0.0438697,3.1120121,0.0018581685262135162,0.06687454836673055,117,0,0,0.0,117,Tier 2: Physiological Homeostasis Modifier
H2BC11,251,129,33.03142547607422,0.043820277,3.103133,0.0019148358935248584,0.06833969519161323,118,0,0,0.0,118,Tier 2: Physiological Homeostasis Modifier
ITIH6,242,1525,41.37443923950195,0.043718446,3.0848386,0.0020366262081408177,0.07208562721417426,119,0,0,0.0,119,Tier 2: Physiological Homeostasis Modifier
FAM90A9,50,479,39.538818359375,0.04369614,3.080831,0.0020642374039343317,0.07276224478765234,120,0,0,0.0,120,Tier 2: Physiological Homeostasis Modifier
H2BC15,155,136,30.580291748046875,0.043515805,3.0484333,0.0023003797031450873,0.08009716401337091,121,0,0,0.0,121,Tier 2: Physiological Homeostasis Modifier
EDDM3A,293,148,42.06791305541992,0.04340429,3.0283988,0.0024585344521773312,0.08423430740049971,122,0,0,0.0,122,Tier 2: Physiological Homeostasis Modifier
SSX2,78,203,39.930320739746094,0.04330129,3.0098948,0.0026133814862183916,0.0888290441277922,123,0,0,0.0,123,Tier 2: Physiological Homeostasis Modifier
PRTN3,436,260,34.43183517456055,0.043249633,3.0006142,0.0026943572920795043,0.09119108816110032,124,0,0,0.0,124,Tier 2: Physiological Homeostasis Modifier
GZMK,661,270,42.0562629699707,0.043108698,2.9752946,0.00292707306637242,0.09778800480681,125,0,0,0.0,125,Tier 2: Physiological Homeostasis Modifier
OR5W2,179,329,41.61930847167969,0.043107964,2.9751627,0.0029283314731126924,0.09778800480681,126,0,0,0.0,126,Tier 2: Physiological Homeostasis Modifier
LINC00390,180,87,40.12995910644531,0.043066803,2.967768,0.0029997069529632847,0.0995891081612675,127,0,0,0.0,127,Tier 2: Physiological Homeostasis Modifier
CLEC6A,393,229,42.97663879394531,0.043022815,2.9598653,0.0030777354625326652,0.10178510851090171,128,0,0,0.0,128,Tier 3: Peripheral Omnibus Modifier
ADAT3,143,372,41.43020248413086,0.042946566,2.9461668,0.003217388974069425,0.10579096068096605,129,0,0,0.0,129,Tier 3: Peripheral Omnibus Modifier
GNG14,191,107,31.974529266357422,0.042943075,2.9455397,0.0032239175892325943,0.10580255214778463,130,0,0,0.0,130,Tier 3: Peripheral Omnibus Modifier
PNMA5,351,476,41.405433654785156,0.042936653,2.9443858,0.0032359637847885685,0.10591454701657785,131,0,0,0.0,131,Tier 3: Peripheral Omnibus Modifier
HBA1,115,174,34.6973876953125,0.042836532,2.9263988,0.0034291110104750487,0.11104744937702847,132,0,0,0.0,132,Tier 3: Peripheral Omnibus Modifier
MRGPRX4,124,360,34.86972427368164,0.04282423,2.9241889,0.0034535515114225276,0.1114176853901682,133,0,0,0.0,133,Tier 3: Peripheral Omnibus Modifier
USP29,211,975,42.43690490722656,0.04278066,2.916361,0.003541403761079763,0.11403719517116055,134,0,0,0.0,134,Tier 3: Peripheral Omnibus Modifier
OR52A1,138,391,41.34619903564453,0.042774152,2.915192,0.0035546990780364177,0.11425056267512547,135,0,0,0.0,135,Tier 3: Peripheral Omnibus Modifier
OR52I2,164,327,42.287803649902344,0.042759705,2.9125965,0.0035843747189672455,0.11498862043188741,136,0,0,0.0,136,Tier 3: Peripheral Omnibus Modifier
OR6C2,232,331,41.82041549682617,0.04266023,2.894725,0.0037949072983046225,0.11972478255480017,137,0,0,0.0,137,Tier 3: Peripheral Omnibus Modifier
CTSG,360,274,31.41299819946289,0.042544965,2.8740172,0.004052868411605842,0.12519584205419693,138,0,0,0.0,138,Tier 3: Peripheral Omnibus Modifier
OOSP4B,184,206,41.36614227294922,0.04251134,2.8679764,0.004131063113539082,0.1268265989212151,139,0,0,0.0,139,Tier 3: Peripheral Omnibus Modifier
PRR18,289,388,31.89838218688965,0.042472046,2.860917,0.004224175034764165,0.12922204021525877,140,0,0,0.0,140,Tier 3: Peripheral Omnibus Modifier
CELA2B,443,312,41.21696472167969,0.042433154,2.85393,0.004318204548114454,0.13116163495345515,141,0,0,0.0,141,Tier 3: Peripheral Omnibus Modifier
LCE2A,68,136,40.731170654296875,0.042428423,2.85308,0.004329771538029835,0.13128020569555593,142,0,0,0.0,142,Tier 3: Peripheral Omnibus Modifier
GLYATL1B,100,308,42.617462158203125,0.042360026,2.8407922,0.004500162814065902,0.13524963011888239,143,0,0,0.0,143,Tier 3: Peripheral Omnibus Modifier
AADACL4,274,414,41.678062438964844,0.042321637,2.8338954,0.004598437448006488,0.13771998587727124,144,0,0,0.0,144,Tier 3: Peripheral Omnibus Modifier
OR11A1,239,329,41.58979034423828,0.042316634,2.8329966,0.004611387548643872,0.13786680644994448,145,0,0,0.0,145,Tier 3: Peripheral Omnibus Modifier
OOSP4A,249,208,40.33653259277344,0.042271227,2.8248389,0.004730439683545827,0.14093419516317143,146,0,0,0.0,146,Tier 3: Peripheral Omnibus Modifier
SPINT3,368,108,40.93805694580078,0.042250015,2.8210282,0.0047869989730040695,0.14202208132614688,147,0,0,0.0,147,Tier 3: Peripheral Omnibus Modifier
OR1S2,290,312,42.17219161987305,0.042248216,2.820705,0.00479182552136553,0.14202208132614688,148,0,0,0.0,148,Tier 3: Peripheral Omnibus Modifier
PCDHA1,312,1029,41.49126434326172,0.04223775,2.818825,0.0048199787631229545,0.14246162241659738,149,0,0,0.0,149,Tier 3: Peripheral Omnibus Modifier
SLC16A1,364,528,45.74427032470703,0.042236526,2.8186047,0.004823287665730341,0.14246162241659738,150,0,0,0.0,150,Tier 3: Peripheral Omnibus Modifier
OR4N5,288,322,44.524879455566406,0.042167403,2.8061864,0.005013167738921097,0.14730802150164204,151,0,0,0.0,151,Tier 3: Peripheral Omnibus Modifier
H2BC13,192,128,31.534521102905273,0.04210395,2.794787,0.0051933931403128865,0.15156391462810911,152,0,0,0.0,152,Tier 3: Peripheral Omnibus Modifier
GZMM,468,273,32.70860290527344,0.04205838,2.7865999,0.005326420174372062,0.15465576950367424,153,0,0,0.0,153,Tier 3: Peripheral Omnibus Modifier
KRT76,505,764,41.74909210205078,0.04203197,2.7818553,0.005404912502210678,0.15666929961991732,154,0,0,0.0,154,Tier 3: Peripheral Omnibus Modifier
UGT1A10,350,535,41.96408462524414,0.041873932,2.753463,0.005896842990264783,0.16805325458596593,155,0,0,0.0,155,Tier 3: Peripheral Omnibus Modifier
OR4C13,110,313,41.48808670043945,0.04184776,2.7487614,0.005982091162876698,0.16938711357229871,156,0,0,0.0,156,Tier 3: Peripheral Omnibus Modifier
OR8K3,149,322,40.573204040527344,0.04181885,2.7435672,0.006077560219991502,0.17152336759254433,157,0,0,0.0,157,Tier 3: Peripheral Omnibus Modifier
MLKL,443,489,41.329139709472656,0.04176311,2.7335532,0.0062655006258416105,0.17509672303636645,158,0,0,0.0,158,Tier 3: Peripheral Omnibus Modifier
RPA4,332,306,40.76712417602539,0.041689895,2.7204,0.00652029713012327,0.1804510664558025,159,0,0,0.0,159,Tier 3: Peripheral Omnibus Modifier
AKR1C8,172,402,38.02571487426758,0.041595634,2.7034655,0.006862057900080065,0.1889934306853241,160,0,0,0.0,160,Tier 3: Peripheral Omnibus Modifier
DYNC2I1,491,1191,44.13463592529297,0.041549467,2.6951714,0.007035244061553843,0.19266244421314221,161,0,0,0.0,161,Tier 3: Peripheral Omnibus Modifier
UBD,338,157,41.3729133605957,0.041548144,2.694934,0.007040259767522447,0.19266244421314221,162,0,0,0.0,162,Tier 3: Peripheral Omnibus Modifier
OR8G3P,134,353,41.49542236328125,0.041477356,2.6822164,0.007313613200928366,0.19950558558137554,163,0,0,0.0,163,Tier 3: Peripheral Omnibus Modifier
OOSP1,335,193,38.184810638427734,0.041448075,2.676956,0.00742944045962228,0.20170165533088635,164,0,0,0.0,164,Tier 3: Peripheral Omnibus Modifier
FAM3A,398,218,35.878379821777344,0.04142721,2.6732073,0.007512981157516645,0.20364696235667348,165,0,0,0.0,165,Tier 3: Peripheral Omnibus Modifier
LOC107984732,80,93,42.275367736816406,0.04132011,2.6539667,0.007955168525500001,0.21307880387505573,166,0,0,0.0,166,Tier 3: Peripheral Omnibus Modifier
KHDC1L,200,143,30.886091232299805,0.041307777,2.6517508,0.008007561737776793,0.21400552282348556,167,0,0,0.0,167,Tier 3: Peripheral Omnibus Modifier
NIPSNAP3B,348,277,41.504276275634766,0.04119521,2.6315274,0.008500200668190393,0.22471749636847166,168,0,0,0.0,168,Tier 3: Peripheral Omnibus Modifier
OR13C5,154,369,41.59701156616211,0.041116115,2.6173177,0.00886238191109923,0.23143515932780628,169,0,0,0.0,169,Tier 3: Peripheral Omnibus Modifier
HSFX2,86,442,42.12510681152344,0.041087084,2.612102,0.008998739322356536,0.23426515823520763,170,0,0,0.0,170,Tier 3: Peripheral Omnibus Modifier
